"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_4_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_4_segment_n_ascella"
"diagnostics","Versions","PyRadiomics","v3.1.0","v3.1.0"
"diagnostics","Versions","Numpy","1.23.4","1.23.4"
"diagnostics","Versions","SimpleITK","2.2.0rc2.dev368","2.2.0rc2.dev368"
"diagnostics","Versions","PyWavelet","1.4.1","1.4.1"
"diagnostics","Versions","Python","3.9.10","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}, 'Wavelet': {}}","{'Original': {}, 'Wavelet': {}}"
"diagnostics","Image-original","Hash","599b684952cfc9550058e506406f094f24c5191f","599b684952cfc9550058e506406f094f24c5191f"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Image-original","Size","(512, 512, 251)","(512, 512, 251)"
"diagnostics","Image-original","Mean","-1152.1133783652012","-1152.1133783652012"
"diagnostics","Image-original","Minimum","-3024.0","-3024.0"
"diagnostics","Image-original","Maximum","2769.0","2769.0"
"diagnostics","Mask-original","Hash","6c075d85b09517b99343d6f590e0dc2dab541554","8b5bb55e81115e046acbffc035bfc72197f167c7"
"diagnostics","Mask-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Mask-original","Size","(512, 512, 251)","(512, 512, 251)"
"diagnostics","Mask-original","BoundingBox","(385, 226, 161, 27, 35, 9)","(377, 254, 174, 21, 16, 5)"
"diagnostics","Mask-original","VoxelNum","3648","479"
"diagnostics","Mask-original","VolumeNum","1","2"
"diagnostics","Mask-original","CenterOfMassIndex","(397.81935307017545, 243.34758771929825, 165.08991228070175)","(388.30688935281836, 261.8768267223382, 176.4697286012526)"
"diagnostics","Mask-original","CenterOfMass","(138.49526307291669, -12.355993041666665, -278.15598684210534)","(129.20575248016698, 5.738957657620034, -240.94398747390403)"
"original","shape","Elongation","0.6965380466886355","0.741310020380075"
"original","shape","Flatness","0.6723519871100213","0.631322308122888"
"original","shape","LeastAxisLength","21.997481839006326","11.38395597063067"
"original","shape","MajorAxisLength","32.717211015555066","18.03192414422771"
"original","shape","Maximum2DDiameterColumn","31.677339865233886","21.95219810098524"
"original","shape","Maximum2DDiameterRow","36.45584696224385","17.561758480788193"
"original","shape","Maximum2DDiameterSlice","34.30499819803954","20.39121320990941"
"original","shape","Maximum3DDiameter","38.253370305717375","22.720722737168465"
"original","shape","MeshVolume","11290.442110987291","1436.3345696890901"
"original","shape","MinorAxisLength","22.788782253874633","13.367246054849408"
"original","shape","Sphericity","0.7458806557853941","0.6865662540792906"
"original","shape","SurfaceArea","3263.0376090866225","896.6826087675882"
"original","shape","SurfaceVolumeRatio","0.2890088427902392","0.624285335527143"
"original","shape","VoxelVolume","11376.331124065484","1493.7671623978526"
"original","firstorder","10Percentile","-54.0","-103.0"
"original","firstorder","90Percentile","45.0","34.19999999999999"
