"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_2_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_2_segment_n_ascella"
"diagnostics","Versions","PyRadiomics","v3.1.0","v3.1.0"
"diagnostics","Versions","Numpy","1.23.4","1.23.4"
"diagnostics","Versions","SimpleITK","2.2.0rc2.dev368","2.2.0rc2.dev368"
"diagnostics","Versions","PyWavelet","1.4.1","1.4.1"
"diagnostics","Versions","Python","3.9.10","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}, 'Wavelet': {}}","{'Original': {}, 'Wavelet': {}}"
"diagnostics","Image-original","Hash","71077c431123807fec6c700e59a5f602e46a4416","71077c431123807fec6c700e59a5f602e46a4416"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Image-original","Size","(512, 512, 239)","(512, 512, 239)"
"diagnostics","Image-original","Mean","-1129.9703024221762","-1129.9703024221762"
"diagnostics","Image-original","Minimum","-3024.0","-3024.0"
"diagnostics","Image-original","Maximum","3071.0","3071.0"
"diagnostics","Mask-original","Hash","893665cb79a24d318352d9a8bc1de79d416dda0f","6f0adbf1476ee406cdabfecb0edcf0c85d56dbbc"
"diagnostics","Mask-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Mask-original","Size","(512, 512, 239)","(512, 512, 239)"
"diagnostics","Mask-original","BoundingBox","(402, 243, 155, 16, 13, 5)","(374, 268, 166, 13, 10, 3)"
"diagnostics","Mask-original","VoxelNum","406","210"
"diagnostics","Mask-original","VolumeNum","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(408.9334975369458, 249.4064039408867, 156.91379310344828)","(380.32380952380953, 272.5, 166.73333333333332)"
"diagnostics","Mask-original","CenterOfMass","(149.34891422167485, -6.4391833546798125, -285.651896551724)","(121.40978007619046, 16.11314500000003, -253.54200000000003)"
"original","shape","Elongation","0.8731794141511201","0.8615075480151395"
"original","shape","Flatness","0.8170213112908488","0.7802650827137788"
"original","shape","LeastAxisLength","11.175447015925458","8.708876784342285"
"original","shape","MajorAxisLength","13.678280923013949","11.161433437534619"
"original","shape","Maximum2DDiameterColumn","16.610405174425935","13.420155026583561"
"original","shape","Maximum2DDiameterRow","16.810153879054884","11.42665043809357"
"original","shape","Maximum2DDiameterSlice","17.0549221239037","13.028962141791341"
"original","shape","Maximum3DDiameter","17.063538129476544","13.736215672306985"
"original","shape","MeshVolume","1224.6655798190448","622.6628603175457"
"original","shape","MinorAxisLength","11.943593322951763","9.615659153104637"
"original","shape","Sphericity","0.75758050392051","0.7968120530216419"
"original","shape","SurfaceArea","730.69086180787","442.5512154549134"
"original","shape","SurfaceVolumeRatio","0.5966452179670437","0.7107397014641617"
"original","shape","VoxelVolume","1266.1157994436915","654.8874824708748"
"original","firstorder","10Percentile","-101.0","-70.0"
"original","firstorder","90Percentile","39.0","48.0"
