"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_5_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_5_segment_n_ascella"
"diagnostics","Versions","PyRadiomics","v3.1.0","v3.1.0"
"diagnostics","Versions","Numpy","1.23.4","1.23.4"
"diagnostics","Versions","SimpleITK","2.2.0rc2.dev368","2.2.0rc2.dev368"
"diagnostics","Versions","PyWavelet","1.4.1","1.4.1"
"diagnostics","Versions","Python","3.9.10","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}, 'Wavelet': {}}","{'Original': {}, 'Wavelet': {}}"
"diagnostics","Image-original","Hash","f826c830db22f2653871805327adcea0ab14a26a","f826c830db22f2653871805327adcea0ab14a26a"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Image-original","Size","(512, 512, 285)","(512, 512, 285)"
"diagnostics","Image-original","Mean","-1152.4056489910995","-1152.4056489910995"
"diagnostics","Image-original","Minimum","-3024.0","-3024.0"
"diagnostics","Image-original","Maximum","3071.0","3071.0"
"diagnostics","Mask-original","Hash","3775c17b251e8af7a027ddfc74b77cd58d176141","4473467f27d30b7beaade0c484fc3bfe685fa05e"
"diagnostics","Mask-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Mask-original","Size","(512, 512, 285)","(512, 512, 285)"
"diagnostics","Mask-original","BoundingBox","(388, 229, 174, 19, 24, 7)","(385, 262, 185, 13, 10, 3)"
"diagnostics","Mask-original","VoxelNum","1604","245"
"diagnostics","Mask-original","VolumeNum","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(396.5205735660848, 241.21571072319202, 177.0991271820449)","(390.9591836734694, 266.9510204081633, 185.86938775510205)"
"diagnostics","Mask-original","CenterOfMass","(137.22692436284288, -14.437903104738155, -301.0658541147136)","(131.79588232653063, 10.694222391836774, -272.38710204081667)"
"original","shape","Elongation","0.806371056572986","0.8109104140483494"
"original","shape","Flatness","0.7787528574653064","0.7038198270927234"
"original","shape","LeastAxisLength","17.56981926422435","8.70442867714306"
"original","shape","MajorAxisLength","22.56148288355666","12.367410439541812"
"original","shape","Maximum2DDiameterColumn","27.175882717308372","13.842089220359764"
"original","shape","Maximum2DDiameterRow","26.34263772118229","13.171318860591144"
"original","shape","Maximum2DDiameterSlice","22.651186654038064","13.982239973195282"
"original","shape","Maximum3DDiameter","27.800374848179366","14.643524206007243"
"original","shape","MeshVolume","4942.711298751909","731.1610840999239"
"original","shape","MinorAxisLength","18.192926790666924","10.02886192023473"
"original","shape","Sphericity","0.7619262862287899","0.7894080753003567"
"original","shape","SurfaceArea","1841.6820862811235","497.1925416128569"
"original","shape","SurfaceVolumeRatio","0.37260563584730694","0.680004109114905"
"original","shape","VoxelVolume","5002.092961348968","764.0353962160207"
"original","firstorder","10Percentile","-105.0","-114.0"
