"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_4_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_4_segment_n_ascella"
"diagnostics","Versions","PyRadiomics","v3.1.0","v3.1.0"
"diagnostics","Versions","Numpy","1.23.4","1.23.4"
"diagnostics","Versions","SimpleITK","2.2.0rc2.dev368","2.2.0rc2.dev368"
"diagnostics","Versions","PyWavelet","1.4.1","1.4.1"
"diagnostics","Versions","Python","3.9.10","3.9.10"
"diagnostics","Configuration","Settings","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}","{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}"
"diagnostics","Configuration","EnabledImageTypes","{'Original': {}, 'Wavelet': {}}","{'Original': {}, 'Wavelet': {}}"
"diagnostics","Image-original","Hash","037c0a0c853ef50bed14fa55e400c0801eefe397","037c0a0c853ef50bed14fa55e400c0801eefe397"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Image-original","Size","(512, 512, 299)","(512, 512, 299)"
"diagnostics","Image-original","Mean","-1217.9494338785128","-1217.9494338785128"
"diagnostics","Image-original","Minimum","-3024.0","-3024.0"
"diagnostics","Image-original","Maximum","3071.0","3071.0"
"diagnostics","Mask-original","Hash","602e47e5c15bd4069f990e2c08ced4b87f3b0092","2e5ead94d1e17f3d91e64553f68e903ca6985a55"
"diagnostics","Mask-original","Spacing","(0.976562, 0.976562, 3.27)","(0.976562, 0.976562, 3.27)"
"diagnostics","Mask-original","Size","(512, 512, 299)","(512, 512, 299)"
"diagnostics","Mask-original","BoundingBox","(352, 195, 191, 24, 19, 6)","(363, 234, 217, 13, 13, 4)"
"diagnostics","Mask-original","VoxelNum","961","251"
"diagnostics","Mask-original","VolumeNum","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(363.6108220603538, 204.76378772112383, 193.56711758584808)","(369.58964143426294, 240.30677290836653, 218.35059760956176)"
"diagnostics","Mask-original","CenterOfMass","(105.08851161290326, -50.03546593548387, -332.995525494277)","(110.9271994183267, -15.325537235059755, -251.95354581673325)"
"original","shape","Elongation","0.6990055671939346","0.7697164469473405"
"original","shape","Flatness","0.483417157875201","0.7375366529838601"
"original","shape","LeastAxisLength","11.456810027430679","9.464036361317172"
"original","shape","MajorAxisLength","23.699634654648253","12.831953941581636"
"original","shape","Maximum2DDiameterColumn","22.85330087618714","14.332433158203948"
"original","shape","Maximum2DDiameterRow","20.11595041099316","15.758614803572172"
"original","shape","Maximum2DDiameterSlice","26.203908194917798","13.982239973195282"
"original","shape","Maximum3DDiameter","27.167227641314675","16.02863065224101"
"original","shape","MeshVolume","2938.0279496327253","748.1829611244626"
"original","shape","MinorAxisLength","16.56617656406143","9.876965995306138"
"original","shape","Sphericity","0.7302865096665123","0.7206369459072836"
"original","shape","SurfaceArea","1358.4014244383206","553.0607134385103"
"original","shape","SurfaceVolumeRatio","0.46235143018572394","0.7392051706273847"
"original","shape","VoxelVolume","2996.889860259575","782.74646714376"
"original","firstorder","10Percentile","13.0","-82.0"
